0.001,5,3,0.75,0.1973687377198065
0.003,5,3,0.75,0.2007132166493397
0.005,5,3,0.75,0.19857995119723015
0.001,5,5,0.75,0.20119818605433212
0.003,5,5,0.75,0.20280565705191514
0.005,5,5,0.75,0.20435460402777392
0.001,5,10,0.75,0.20841782421450575
0.003,5,10,0.75,0.21104910488363854
0.005,5,10,0.75,0.2149224215701524
0.001,5,3,0.8,0.19790245359476186
0.003,5,3,0.8,0.19856676503695347
0.005,5,3,0.8,0.19723609318342228
0.001,5,5,0.8,0.20171380743213535
0.003,5,5,0.8,0.20121341067270238
0.005,5,5,0.8,0.20044540519813844
0.001,5,10,0.8,0.21017977225450143
0.003,5,10,0.8,0.20856479378515616
0.005,5,10,0.8,0.21021794754193976
