0.001,5,3,0.75,0.27555104433282296
0.003,5,3,0.75,0.2734293126291978
0.005,5,3,0.75,0.27399567087606364
0.001,5,5,0.75,0.26886859724985757
0.003,5,5,0.75,0.2681956640273521
0.005,5,5,0.75,0.2651008526967422
0.001,5,10,0.75,0.2684267474639571
0.003,5,10,0.75,0.2695249562230505
0.005,5,10,0.75,0.26410749597844313
0.001,5,3,0.8,0.27465844156399344
0.003,5,3,0.8,0.27665889538104527
0.005,5,3,0.8,0.27509528432406927
0.001,5,5,0.8,0.266257189419711
0.003,5,5,0.8,0.270121572856932
0.005,5,5,0.8,0.2622387442420032
0.001,5,10,0.8,0.2642722495933988
0.003,5,10,0.8,0.26799723395904257
0.005,5,10,0.8,0.2642126694819381
