0.001,5,3,0.75,0.2298330153100402
0.003,5,3,0.75,0.23207475880604667
0.005,5,3,0.75,0.22657774051542498
0.001,5,5,0.75,0.21970905488527648
0.003,5,5,0.75,0.22499447152192129
0.005,5,5,0.75,0.22213493276467824
0.001,5,10,0.75,0.20641138490964622
0.003,5,10,0.75,0.20747243560383302
0.005,5,10,0.75,0.2085168562659016
0.001,5,3,0.8,0.23042167512598144
0.003,5,3,0.8,0.2314880241436893
0.005,5,3,0.8,0.22742398606675435
0.001,5,5,0.8,0.21906694444194907
0.003,5,5,0.8,0.2241368167770251
0.005,5,5,0.8,0.2232451656531197
0.001,5,10,0.8,0.20889875494181467
0.003,5,10,0.8,0.20961889040005527
0.005,5,10,0.8,0.2086557904185522
