0.001,5,3,0.75
0.003,5,3,0.75
0.001,5,5,0.75
0.003,5,5,0.75
0.005,5,5,0.75
0.001,5,10,0.75
0.003,5,10,0.75
0.005,5,10,0.75
0.001,5,3,0.8
0.003,5,3,0.8
0.001,5,5,0.8
0.003,5,5,0.8
0.005,5,5,0.8
0.001,5,10,0.8
0.003,5,10,0.8
0.005,5,10,0.8
