0.001,5,3,0.75,0.2756917148987533
0.003,5,3,0.75,0.27759668179759844
0.005,5,3,0.75,0.27627822533217017
0.001,5,5,0.75,0.27767982605461045
0.003,5,5,0.75,0.27846963377848405
0.005,5,5,0.75,0.27650228191181536
0.001,5,10,0.75,0.2770830215730148
0.003,5,10,0.75,0.2776712344468401
0.005,5,10,0.75,0.27844887229127
0.001,5,3,0.8,0.2755644487504164
0.003,5,3,0.8,0.2764211082793538
0.005,5,3,0.8,0.2746960196527702
0.001,5,5,0.8,0.2747707112791007
0.003,5,5,0.8,0.2765774852032318
0.005,5,5,0.8,0.27520507609404066
0.001,5,10,0.8,0.2758557304135402
0.003,5,10,0.8,0.2767773756334953
0.005,5,10,0.8,0.2747666668970575
