0.001,5,3,0.75,0.2235580631818098
0.003,5,3,0.75,0.22008397929806506
0.005,5,3,0.75,0.22253706349480953
0.001,5,5,0.75,0.2225489166279444
0.003,5,5,0.75,0.21896950242002397
0.005,5,5,0.75,0.2227534066760399
0.001,5,10,0.75,0.22890904381943133
0.003,5,10,0.75,0.22874197543475025
0.005,5,10,0.75,0.23066340144424285
0.001,5,3,0.8,0.22465636573953982
0.003,5,3,0.8,0.2213062804183453
0.005,5,3,0.8,0.223202047149563
0.001,5,5,0.8,0.22189160215137865
0.003,5,5,0.8,0.22258542657980668
0.005,5,5,0.8,0.2209519287773457
0.001,5,10,0.8,0.22925568359537946
0.003,5,10,0.8,0.23139727278714609
0.005,5,10,0.8,0.22962674112020273
