0.001,5,3,0.75,0.13579024821870397
0.003,5,3,0.75,0.1362746597225094
0.005,5,3,0.75,0.13565103568430525
0.001,5,5,0.75,0.13635663906431308
0.003,5,5,0.75,0.1364319713909551
0.005,5,5,0.75,0.13543568287012558
0.001,5,10,0.75,0.12491918448339964
0.003,5,10,0.75,0.12493611895732731
0.005,5,10,0.75,0.12415498396940582
0.001,5,3,0.8,0.13680418519478343
0.003,5,3,0.8,0.13769884210292296
0.005,5,3,0.8,0.13597483466770108
0.001,5,5,0.8,0.13666030375483085
0.003,5,5,0.8,0.13806116240831168
0.005,5,5,0.8,0.1370191705359785
0.001,5,10,0.8,0.12537498134978955
0.003,5,10,0.8,0.1252718172956484
0.005,5,10,0.8,0.12707964655465112
