0.001,5,3,0.75,0.22849716073625775
0.003,5,3,0.75,0.22744105117132893
0.005,5,3,0.75,0.23080271612569417
0.001,5,5,0.75,0.22638336420480995
0.003,5,5,0.75,0.22520640527942598
0.005,5,5,0.75,0.2245881667286857
0.001,5,10,0.75,0.2280471486224265
0.003,5,10,0.75,0.23030273250081604
0.005,5,10,0.75,0.22745996118231082
0.001,5,3,0.8,0.22939994376907516
0.003,5,3,0.8,0.22736633909009338
0.005,5,3,0.8,0.2295969726246141
0.001,5,5,0.8,0.22397663903716136
0.003,5,5,0.8,0.2247565786640775
0.005,5,5,0.8,0.22531337312220234
0.001,5,10,0.8,0.22637439426548506
0.003,5,10,0.8,0.22725571609388534
0.005,5,10,0.8,0.22806051526744398
